Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,City,Product ID,Sales,Quantity,Discount,Profit,Devolucion
CA-2014-107818,2014-09-08,2014-09-14,Standard Class,MC-17275,Marc Crier,Pasco,OFF-AR-10000380,303.84,8,0.0,91.15199999999996,0
CA-2014-107818,2014-09-08,2014-09-14,Standard Class,MC-17275,Marc Crier,Pasco,OFF-ST-10000736,485.88,6,0.0,19.43519999999998,0
CA-2014-113320,2014-12-12,2014-12-15,Second Class,LH-17155,Logan Haushalter,Oakland,FUR-FU-10004270,12.54,3,0.0,4.5144,0
CA-2014-113320,2014-12-12,2014-12-15,Second Class,LH-17155,Logan Haushalter,Oakland,OFF-ST-10000617,8.94,3,0.0,0.625799999999999,0
CA-2014-113320,2014-12-12,2014-12-15,Second Class,LH-17155,Logan Haushalter,Oakland,FUR-FU-10001706,9.24,3,0.0,4.4352,0
CA-2015-137526,2015-01-13,2015-01-17,Standard Class,PB-19150,Philip Brown,Los Angeles,OFF-BI-10003364,70.00800000000001,3,0.2,24.5028,0
CA-2015-137526,2015-01-13,2015-01-17,Standard Class,PB-19150,Philip Brown,Los Angeles,FUR-FU-10001861,77.6,4,0.0,38.023999999999994,0
CA-2015-137526,2015-01-13,2015-01-17,Standard Class,PB-19150,Philip Brown,Los Angeles,FUR-FU-10004845,464.84999999999997,9,0.0,92.96999999999998,0
CA-2017-136063,2017-12-15,2017-12-19,Standard Class,SS-20140,Saphhira Shifley,Oak Park,OFF-AR-10000823,10.192000000000002,7,0.2,1.0192,0
CA-2016-101546,2016-12-18,2016-12-24,Standard Class,GK-14620,Grace Kelly,Morristown,OFF-BI-10001359,1793.98,2,0.0,843.1705999999999,0
CA-2014-138940,2014-04-11,2014-04-16,Second Class,GM-14455,Gary Mitchum,Austin,TEC-PH-10001835,758.3520000000001,6,0.2,265.4232,0
CA-2016-125164,2016-11-10,2016-11-14,Standard Class,SH-19975,Sally Hughsby,New York City,OFF-BI-10001191,20.368000000000002,1,0.2,7.3834,0
CA-2016-125164,2016-11-10,2016-11-14,Standard Class,SH-19975,Sally Hughsby,New York City,OFF-BI-10003982,49.848,3,0.2,16.8237,0
CA-2017-163531,2017-06-26,2017-06-30,Standard Class,SC-20725,Steven Cartwright,New York City,TEC-PH-10001425,239.96999999999997,3,0.0,67.1916,0
CA-2017-122490,2017-11-13,2017-11-18,Standard Class,TT-21070,Ted Trevino,Seattle,FUR-CH-10001215,2404.704,6,0.2,150.29399999999998,0
CA-2017-122490,2017-11-13,2017-11-18,Standard Class,TT-21070,Ted Trevino,Seattle,OFF-BI-10001718,563.024,11,0.2,190.02059999999997,0
CA-2017-122490,2017-11-13,2017-11-18,Standard Class,TT-21070,Ted Trevino,Seattle,OFF-ST-10000991,344.90999999999997,3,0.0,10.347300000000004,0
CA-2017-122490,2017-11-13,2017-11-18,Standard Class,TT-21070,Ted Trevino,Seattle,OFF-LA-10001613,8.64,3,0.0,4.2336,0
CA-2017-131366,2017-11-24,2017-11-29,Standard Class,SC-20440,Shaun Chance,Lancaster,TEC-PH-10003437,89.98799999999999,2,0.4,-14.998000000000012,0
CA-2017-131366,2017-11-24,2017-11-29,Standard Class,SC-20440,Shaun Chance,Lancaster,OFF-PA-10000675,229.544,7,0.2,83.2097,0
CA-2017-164042,2017-05-23,2017-05-27,Standard Class,KL-16645,Ken Lonsdale,Houston,OFF-FA-10000840,1.8239999999999998,2,0.2,0.6155999999999999,0
CA-2017-164042,2017-05-23,2017-05-27,Standard Class,KL-16645,Ken Lonsdale,Houston,OFF-AP-10001947,18.319999999999997,5,0.8,-46.71600000000001,0
CA-2017-164042,2017-05-23,2017-05-27,Standard Class,KL-16645,Ken Lonsdale,Houston,OFF-ST-10002301,48.816,3,0.2,-11.593800000000005,0
CA-2017-164042,2017-05-23,2017-05-27,Standard Class,KL-16645,Ken Lonsdale,Houston,OFF-BI-10001922,1.1879999999999997,1,0.8,-1.9602000000000008,0
CA-2014-132864,2014-12-02,2014-12-07,Standard Class,KN-16390,Katherine Nockton,Columbus,TEC-AC-10001267,119.80000000000001,5,0.2,29.950000000000003,0
US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Durham,OFF-ST-10000532,61.568,2,0.2,4.6175999999999995,0
US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Durham,OFF-AR-10002335,6.192,3,0.2,0.46440000000000037,0
US-2016-131891,2016-07-29,2016-07-31,First Class,PW-19240,Pierre Wener,Pensacola,OFF-BI-10000201,2.2140000000000004,3,0.7,-1.4760000000000004,0
CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Henderson,OFF-EN-10004846,5.32,2,0.0,2.6068000000000002,0
CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Henderson,FUR-CH-10000454,975.92,4,0.0,292.77599999999995,0
CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Henderson,TEC-AC-10004145,2249.91,9,0.0,517.4793000000001,0
CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Henderson,OFF-ST-10001580,59.92,4,0.0,16.7776,0
CA-2017-104080,2017-03-08,2017-03-15,Standard Class,AH-10210,Alan Hwang,Anaheim,OFF-BI-10003876,171.20000000000002,5,0.2,64.19999999999999,0
CA-2017-104080,2017-03-08,2017-03-15,Standard Class,AH-10210,Alan Hwang,Anaheim,OFF-AR-10001972,3.36,2,0.0,0.8736000000000002,0
CA-2014-151379,2014-12-16,2014-12-20,Standard Class,SC-20695,Steve Chapman,Detroit,OFF-PA-10000595,114.2,5,0.0,52.532,0
CA-2016-163167,2016-11-28,2016-12-01,Second Class,RF-19345,Randy Ferguson,Marietta,FUR-CH-10004477,182.67000000000002,3,0.0,52.97429999999999,0
CA-2016-163167,2016-11-28,2016-12-01,Second Class,RF-19345,Randy Ferguson,Marietta,TEC-AC-10003441,101.69999999999999,6,0.0,6.101999999999997,0
CA-2016-163167,2016-11-28,2016-12-01,Second Class,RF-19345,Randy Ferguson,Marietta,OFF-ST-10004459,1126.02,3,0.0,56.30099999999999,0
CA-2016-163167,2016-11-28,2016-12-01,Second Class,RF-19345,Randy Ferguson,Marietta,OFF-ST-10003805,1263.3000000000002,6,0.0,315.82499999999993,0
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Seattle,OFF-AR-10001246,8.82,3,0.0,2.5577999999999994,0
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Seattle,OFF-PA-10001295,37.94,2,0.0,18.211199999999998,0
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Seattle,OFF-AR-10001231,4.2,2,0.0,1.1760000000000002,0
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Seattle,OFF-ST-10002743,227.28,2,0.0,2.2727999999999895,0
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Seattle,OFF-PA-10004327,47.9,1,0.0,22.991999999999997,0
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Seattle,OFF-EN-10004773,61.96,2,0.0,30.3604,0
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,Edward Hooks,Seattle,OFF-ST-10003470,1117.92,4,0.0,55.89599999999996,0
US-2014-122021,2014-10-15,2014-10-17,First Class,AC-10660,Anna Chung,Parma,FUR-CH-10003761,183.37199999999999,2,0.3,-7.858800000000002,0
US-2014-122021,2014-10-15,2014-10-17,First Class,AC-10660,Anna Chung,Parma,OFF-PA-10002230,7.968000000000001,2,0.2,2.8884000000000007,0
CA-2016-130484,2016-08-22,2016-08-27,Standard Class,SG-20470,Sheri Gordon,Gresham,OFF-BI-10000088,26.352000000000004,8,0.7,-18.446399999999997,0
CA-2017-120936,2017-12-17,2017-12-21,Standard Class,CA-12310,Christine Abelman,Anaheim,OFF-ST-10001526,481.32,4,0.0,125.14319999999998,0
CA-2017-120936,2017-12-17,2017-12-21,Standard Class,CA-12310,Christine Abelman,Anaheim,OFF-SU-10002557,13.98,1,0.0,3.6348000000000003,0
CA-2017-110884,2017-03-07,2017-03-12,Standard Class,SH-20395,Shahid Hopkins,New York City,OFF-BI-10003669,25.92,6,0.2,9.072,0
CA-2017-110884,2017-03-07,2017-03-12,Standard Class,SH-20395,Shahid Hopkins,New York City,OFF-LA-10003510,91.59,3,0.0,42.1314,0
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Houston,FUR-CH-10003746,674.058,3,0.3,-19.258800000000008,0
US-2014-146353,2014-10-14,2014-10-16,Second Class,JE-15610,Jim Epp,Concord,OFF-BI-10003476,22.92,4,0.0,11.0016,0
US-2014-146353,2014-10-14,2014-10-16,Second Class,JE-15610,Jim Epp,Concord,OFF-ST-10001469,269.9,5,0.0,16.19399999999999,0
CA-2014-133809,2014-11-18,2014-11-23,Second Class,MS-17530,MaryBeth Skach,Fairfield,OFF-BI-10001757,11.808000000000002,8,0.7,-8.659200000000002,0
CA-2014-133809,2014-11-18,2014-11-23,Second Class,MS-17530,MaryBeth Skach,Fairfield,TEC-PH-10004875,9.588,2,0.4,-2.0774,0
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,Brosina Hoffman,Johnson City,OFF-EN-10001219,18.336,3,0.2,6.646799999999999,1
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,Brosina Hoffman,Johnson City,OFF-PA-10000019,36.28800000000001,7,0.2,12.700800000000001,1
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,Brosina Hoffman,Johnson City,TEC-PH-10001924,111.984,2,0.2,6.999000000000006,1
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,Brosina Hoffman,Johnson City,OFF-BI-10002003,5.970000000000001,5,0.7,-4.577,1
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,Brosina Hoffman,Johnson City,OFF-BI-10003727,2.508,2,0.7,-1.8392,1
CA-2015-161830,2015-09-24,2015-09-26,Second Class,ME-17725,Max Engle,Seattle,OFF-AR-10004042,35.96,2,0.0,10.428399999999996,0
CA-2015-161830,2015-09-24,2015-09-26,Second Class,ME-17725,Max Engle,Seattle,OFF-BI-10001097,14.952000000000002,3,0.2,5.420100000000001,0
CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,Maria Bertelson,League City,OFF-AR-10004344,67.144,7,0.2,5.875099999999996,0
CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,Maria Bertelson,League City,FUR-CH-10001802,254.058,3,0.3,-32.66459999999999,0
CA-2016-160304,2016-01-02,2016-01-07,Standard Class,BM-11575,Brendan Murry,Gaithersburg,FUR-BO-10004709,173.94,3,0.0,38.2668,0
CA-2016-160304,2016-01-02,2016-01-07,Standard Class,BM-11575,Brendan Murry,Gaithersburg,TEC-PH-10000455,231.98,2,0.0,67.27419999999998,0
CA-2017-101728,2017-08-19,2017-08-23,Standard Class,SC-20575,Sonia Cooley,Chicago,OFF-BI-10002393,2.2959999999999994,2,0.8,-3.903200000000001,0
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,Mick Hernandez,Huntsville,OFF-PA-10004381,96.08,2,0.0,46.118399999999994,0
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,Mick Hernandez,Huntsville,OFF-FA-10003059,3.62,2,0.0,1.1945999999999999,0
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,Mick Hernandez,Huntsville,OFF-PA-10000994,629.0999999999999,6,0.0,301.96799999999996,0
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,Mick Hernandez,Huntsville,TEC-PH-10002890,90.48,2,0.0,23.5248,0
CA-2017-126438,2017-09-10,2017-09-13,First Class,AR-10345,Alex Russell,Lawrence,OFF-AR-10003338,14.88,2,0.0,3.7200000000000006,0
CA-2017-117653,2017-10-19,2017-10-23,Standard Class,MO-17500,Mary O'Rourke,Chicago,FUR-TA-10003008,91.275,1,0.5,-67.5435,0
CA-2017-143245,2017-12-01,2017-12-06,Standard Class,AD-10180,Alan Dominguez,Fairfield,OFF-PA-10001972,19.44,3,0.0,9.3312,0
CA-2017-143245,2017-12-01,2017-12-06,Standard Class,AD-10180,Alan Dominguez,Fairfield,FUR-CH-10000155,897.1500000000001,3,0.0,251.20200000000003,0
US-2014-138828,2014-09-02,2014-09-03,First Class,KD-16345,Katherine Ducich,New York City,OFF-AR-10000658,57.75,5,0.0,16.17,0
US-2014-138828,2014-09-02,2014-09-03,First Class,KD-16345,Katherine Ducich,New York City,OFF-PA-10000349,14.940000000000001,3,0.0,7.021800000000001,0
CA-2017-143651,2017-03-25,2017-03-30,Standard Class,FM-14215,Filia McAdams,Seattle,OFF-AR-10001446,23.1,2,0.0,6.93,0
CA-2015-106978,2015-09-28,2015-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Aurora,OFF-EN-10004483,12.536000000000001,1,0.2,4.230899999999998,0
CA-2015-106978,2015-09-28,2015-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Aurora,OFF-BI-10002012,1.0800000000000003,2,0.7,-0.792,0
CA-2015-106978,2015-09-28,2015-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Aurora,OFF-FA-10003021,4.5120000000000005,3,0.2,0.8459999999999996,0
CA-2015-155124,2015-03-15,2015-03-21,Standard Class,KS-16300,Karen Seio,Lehi,TEC-PH-10003356,16.776000000000003,3,0.2,1.6776,0
CA-2017-150931,2017-01-06,2017-01-13,Standard Class,DP-13390,Dennis Pardue,Tuscaloosa,OFF-BI-10004728,33.74,7,0.0,15.5204,0
CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,Brian Dahlen,San Francisco,OFF-ST-10000078,1325.8500000000001,5,0.0,238.6529999999999,0
CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,Brian Dahlen,San Francisco,FUR-BO-10003034,333.99899999999997,3,0.15,3.929400000000008,0
CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,Brian Dahlen,San Francisco,OFF-AR-10003514,19.9,5,0.0,6.566999999999998,0
CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,Ivan Liston,Wilmington,FUR-CH-10001708,1268.82,9,0.0,266.4521999999999,0
CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,Ivan Liston,Wilmington,FUR-BO-10002598,283.92,4,0.0,82.33679999999998,0
CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,Ivan Liston,Wilmington,OFF-AR-10001022,5.68,2,0.0,1.7607999999999997,0
CA-2017-106782,2017-12-21,2017-12-27,Standard Class,LP-17095,Liz Preis,Lafayette,OFF-ST-10004459,375.34,1,0.0,18.766999999999996,0
CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Redondo Beach,OFF-PA-10004381,96.08,2,0.0,46.118399999999994,1
CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Redondo Beach,OFF-BI-10000050,11.68,2,0.2,3.9419999999999993,1
CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Redondo Beach,OFF-FA-10000304,4.36,2,0.0,1.7876000000000003,1
CA-2014-102085,2014-10-04,2014-10-09,Standard Class,JD-16015,Joy Daniels,Seattle,OFF-LA-10002475,29.24,4,0.0,13.742799999999999,0
CA-2017-107125,2017-11-27,2017-12-02,Standard Class,BD-11320,Bill Donatelli,Los Angeles,OFF-BI-10001989,117.48800000000001,7,0.2,41.12079999999999,0
CA-2017-107125,2017-11-27,2017-12-02,Standard Class,BD-11320,Bill Donatelli,Los Angeles,FUR-FU-10000732,18.84,3,0.0,6.0287999999999995,0
CA-2016-125815,2016-10-28,2016-11-01,Second Class,DL-13330,Denise Leinenbach,New York City,OFF-AR-10004441,12.419999999999998,3,0.0,5.2164,0
CA-2015-144190,2015-06-09,2015-06-13,Standard Class,NC-18415,Nathan Cano,Royal Oak,OFF-PA-10000304,12.96,2,0.0,6.2208000000000006,0
CA-2017-117926,2017-12-08,2017-12-12,Second Class,AS-10225,Alan Schoenberger,San Francisco,OFF-AP-10002670,69.48,1,0.0,20.843999999999994,1
CA-2015-153906,2015-03-16,2015-03-20,Standard Class,MS-17980,Michael Stewart,New York City,TEC-PH-10001527,85.9,2,0.0,2.576999999999998,0
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,Thomas Seio,North Las Vegas,OFF-AR-10002335,18.060000000000002,7,0.0,4.695600000000001,0
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,Thomas Seio,North Las Vegas,OFF-PA-10003641,79.14,3,0.0,36.404399999999995,0
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,Thomas Seio,North Las Vegas,FUR-FU-10002685,37.4,2,0.0,14.212,0
CA-2015-127607,2015-03-20,2015-03-26,Standard Class,JK-15730,Joe Kamberova,Carrollton,OFF-BI-10001308,2.5119999999999996,2,0.8,-4.396000000000003,0
CA-2015-127607,2015-03-20,2015-03-26,Standard Class,JK-15730,Joe Kamberova,Carrollton,OFF-FA-10003485,18.864,9,0.2,6.1308,0
CA-2016-166226,2016-11-18,2016-11-22,Standard Class,TC-21535,Tracy Collins,Los Angeles,TEC-PH-10003357,61.192,1,0.2,6.119200000000001,0
CA-2016-166226,2016-11-18,2016-11-22,Standard Class,TC-21535,Tracy Collins,Los Angeles,OFF-AP-10002867,67.84,1,0.0,18.3168,0
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Seattle,FUR-CH-10004477,48.712,1,0.2,5.480099999999997,0
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Seattle,OFF-AR-10001427,17.94,3,0.0,4.6644000000000005,0
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Seattle,OFF-ST-10002344,242.94,3,0.0,4.858800000000016,0
CA-2016-141180,2016-05-15,2016-05-19,Second Class,DP-13000,Darren Powers,Fort Lauderdale,OFF-BI-10000301,7.764000000000001,4,0.7,-5.176,0
CA-2015-109708,2015-05-25,2015-05-28,Second Class,CY-12745,Craig Yedwab,Columbia,TEC-PH-10001944,467.03999999999996,4,0.2,58.37999999999994,0
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Providence,TEC-PH-10001527,128.85000000000002,3,0.0,3.8654999999999973,0
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Providence,OFF-PA-10001307,8.4,2,0.0,4.116,0
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Providence,TEC-AC-10004571,199.98,2,0.0,83.9916,0
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Providence,FUR-CH-10001973,110.98,1,0.0,15.537199999999999,0
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Jacksonville,FUR-CH-10000513,207.98400000000004,2,0.2,-28.597800000000007,0
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Jacksonville,OFF-PA-10002421,36.112,2,0.2,12.6392,0
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Jacksonville,FUR-FU-10004090,35.568000000000005,2,0.2,5.779799999999996,0
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Jacksonville,OFF-PA-10004071,88.768,2,0.2,31.068799999999996,0
CA-2016-164896,2016-11-07,2016-11-12,Standard Class,PS-19045,Penelope Sewall,Oceanside,OFF-PA-10002246,12.9,2,0.0,6.321,0
CA-2015-142202,2015-09-18,2015-09-23,Second Class,JR-16210,Justin Ritter,Jacksonville,TEC-AC-10003198,717.1200000000001,9,0.2,152.38799999999992,0
CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,New York City,OFF-BI-10001031,21.36,5,0.2,7.209,0
CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,New York City,OFF-BI-10003727,6.688,2,0.2,2.3407999999999998,0
CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,New York City,TEC-PH-10001336,773.94,6,0.0,224.4426,0
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,Rob Williams,Chicago,OFF-SU-10001664,20.568,3,0.2,1.5426000000000002,0
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,Rob Williams,Chicago,OFF-AP-10003971,4.355999999999999,2,0.8,-11.761200000000002,0
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,Rob Williams,Chicago,TEC-AC-10000199,19.040000000000003,4,0.2,-1.428,0
CA-2014-160066,2014-11-16,2014-11-22,Standard Class,AH-10075,Adam Hart,Huntington Beach,OFF-LA-10001045,5.22,2,0.0,2.4012,0
CA-2016-109925,2016-11-06,2016-11-10,Second Class,IM-15070,Irene Maddox,San Diego,OFF-ST-10003442,84.84,3,0.0,22.9068,0
CA-2015-160696,2015-09-06,2015-09-10,Standard Class,CK-12760,Cyma Kinney,Nashville,OFF-FA-10003059,7.240000000000001,5,0.2,1.1764999999999992,0
CA-2014-125171,2014-09-03,2014-09-03,Same Day,AG-10390,Allen Goldenen,New York City,OFF-LA-10001175,14.399999999999999,5,0.0,7.056,0
CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,Craig Leslie,Colorado Springs,OFF-PA-10003441,15.552000000000003,3,0.2,5.4432,0
CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,Craig Leslie,Colorado Springs,FUR-CH-10004287,1325.76,6,0.2,149.1479999999999,0
CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,Craig Leslie,Colorado Springs,OFF-BI-10004040,3.108,2,0.7,-2.1755999999999993,0
CA-2017-107321,2017-08-31,2017-09-04,Standard Class,AW-10930,Arthur Wiediger,San Francisco,OFF-BI-10004022,6.671999999999999,3,0.2,2.1683999999999997,0
CA-2017-107321,2017-08-31,2017-09-04,Standard Class,AW-10930,Arthur Wiediger,San Francisco,TEC-PH-10002200,689.408,4,0.2,77.55839999999998,0
US-2017-122714,2017-12-07,2017-12-13,Standard Class,HG-14965,Henry Goldwyn,Chicago,OFF-BI-10001120,1889.9899999999998,5,0.8,-2929.4845000000005,0
CA-2015-153038,2015-12-18,2015-12-25,Standard Class,RB-19645,Robert Barroso,Memphis,OFF-EN-10000461,55.93600000000001,8,0.2,18.8784,0
CA-2015-153038,2015-12-18,2015-12-25,Standard Class,RB-19645,Robert Barroso,Memphis,OFF-LA-10004008,18.432,8,0.2,5.990399999999998,0
CA-2015-153038,2015-12-18,2015-12-25,Standard Class,RB-19645,Robert Barroso,Memphis,FUR-FU-10000221,20.32,5,0.2,3.555999999999999,0
CA-2014-132227,2014-11-04,2014-11-10,Standard Class,SZ-20035,Sam Zeldin,New York City,OFF-BI-10000962,52.064,4,0.2,18.873199999999997,0
CA-2017-155824,2017-03-10,2017-03-15,Standard Class,KS-16300,Karen Seio,Raleigh,OFF-AP-10000390,48.784,1,0.2,3.6587999999999976,0
CA-2017-155824,2017-03-10,2017-03-15,Standard Class,KS-16300,Karen Seio,Raleigh,OFF-BI-10000014,13.092000000000002,4,0.7,-10.037199999999999,0
CA-2016-129238,2016-01-31,2016-02-04,Standard Class,SC-20050,Sample Company A,Los Angeles,TEC-PH-10004120,109.59200000000001,1,0.2,8.2194,0
CA-2016-129238,2016-01-31,2016-02-04,Standard Class,SC-20050,Sample Company A,Los Angeles,OFF-PA-10002764,56.7,5,0.0,27.782999999999998,0
CA-2017-159688,2017-05-07,2017-05-12,Standard Class,AB-10060,Adam Bellavance,Los Angeles,TEC-AC-10000736,79.99,1,0.0,28.7964,0
CA-2016-136126,2016-05-24,2016-05-24,Same Day,EH-14125,Eugene Hildebrand,Newport News,OFF-SU-10000898,69.5,5,0.0,20.154999999999994,0
CA-2016-136126,2016-05-24,2016-05-24,Same Day,EH-14125,Eugene Hildebrand,Newport News,OFF-PA-10004327,191.6,4,0.0,91.96799999999999,0
CA-2016-155033,2016-10-07,2016-10-12,Standard Class,CC-12475,Cindy Chapman,Los Angeles,OFF-PA-10000143,10.56,2,0.0,5.0688,0
CA-2014-156006,2014-04-30,2014-05-02,Second Class,TM-21010,Tamara Manning,Jackson,TEC-AC-10002550,47.79,3,0.0,16.2486,0
CA-2015-158659,2015-11-10,2015-11-14,Second Class,SC-20695,Steve Chapman,Richmond,OFF-ST-10003306,714.3000000000001,5,0.0,207.14699999999993,0
CA-2015-169796,2015-11-09,2015-11-14,Standard Class,Dp-13240,Dean percer,New York City,TEC-MA-10000045,2321.9,2,0.0,1114.512,0
CA-2015-169796,2015-11-09,2015-11-14,Standard Class,Dp-13240,Dean percer,New York City,OFF-ST-10001505,17.94,3,0.0,3.0497999999999985,0
CA-2015-102876,2015-09-07,2015-09-14,Standard Class,LR-17035,Lisa Ryan,Philadelphia,OFF-BI-10004781,9.522,1,0.7,-6.9827999999999975,0
CA-2015-102876,2015-09-07,2015-09-14,Standard Class,LR-17035,Lisa Ryan,Philadelphia,TEC-PH-10002680,791.9639999999999,6,0.4,-131.9940000000002,0
CA-2015-102876,2015-09-07,2015-09-14,Standard Class,LR-17035,Lisa Ryan,Philadelphia,OFF-BI-10000848,4.923000000000001,3,0.7,-3.9383999999999997,0
US-2017-139647,2017-05-11,2017-05-13,First Class,TS-21370,Todd Sumrall,Phoenix,FUR-BO-10004467,209.979,7,0.7,-356.9643,0
US-2017-160465,2017-07-21,2017-07-26,Standard Class,SW-20350,Sean Wendt,Cleveland,OFF-BI-10001670,33.93000000000001,3,0.7,-22.619999999999997,0
US-2017-160465,2017-07-21,2017-07-26,Standard Class,SW-20350,Sean Wendt,Cleveland,OFF-ST-10000136,222.32000000000005,7,0.2,25.010999999999967,0
US-2017-160465,2017-07-21,2017-07-26,Standard Class,SW-20350,Sean Wendt,Cleveland,TEC-PH-10004522,210.56400000000002,6,0.4,-52.64099999999999,0
CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,Thea Hendricks,Toledo,FUR-FU-10002960,35.168000000000006,7,0.2,9.671200000000002,0
CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,Thea Hendricks,Toledo,TEC-PH-10002584,1502.376,4,0.4,-250.39600000000019,0
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,Shahid Shariari,Los Angeles,FUR-FU-10002505,10.11,3,0.0,3.2351999999999994,0
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,Shahid Shariari,Los Angeles,TEC-AC-10003832,772.47,3,0.0,146.76929999999993,0
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,Shahid Shariari,Los Angeles,OFF-SU-10002537,20.46,2,0.0,5.319600000000001,0
CA-2017-136511,2017-03-23,2017-03-25,Second Class,MZ-17515,Mary Zewe,New York City,OFF-SU-10003505,347.58,3,0.0,17.378999999999976,0
CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,Jeremy Ellison,San Diego,TEC-AC-10001465,72.64,2,0.0,21.791999999999994,0
CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,Jeremy Ellison,San Diego,TEC-AC-10003832,772.47,3,0.0,146.76929999999993,0
CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,Jeremy Ellison,San Diego,FUR-FU-10003731,39.92,4,0.0,11.177600000000002,0
